하차정류장ID,하차정류장명,위도_y,경도_y,승객수
9008434,구로고대병원후문,37.493545000000005,126.885645,47
9008436,신도림역2번출구,37.507635,126.89188333333335,1
9008437,남부주유소,37.48234166666667,126.84727333333332,6
9008438,경남아파트,37.50387833333333,126.85636333333332,6
9008440,고척초등학교,37.49946666666666,126.85815,7
9008441,외대.경희대후문,37.598351666666666,127.05714000000002,1
9008442,대우자동차정비소,37.49159833333333,126.88210833333332,26
9008444,영화APT,37.48238666666667,126.84861333333336,1
9008445,미니슈퍼,37.596716666666666,127.05690333333332,1
9008450,백제약국,37.50488333333333,126.85584,3
9008451,동아아파트,37.57428,127.04556333333332,1
9008452,새마을금고사거리,37.50157,126.85870833333333,1
9008453,에이스테크노타워,37.485025,126.89414833333332,3
9008454,구로시장.남구로시장입구,37.49022833333333,126.88153166666667,15
9008456,대상APT,37.48200666666666,126.85003,2
9008463,구로3파출소,37.48623833333333,126.89169666666666,1
9008469,개명초교,37.48232,126.85270833333334,4
9008479,구로3동주민센터.삼성래미안아파트,37.48740833333333,126.89051666666668,3
9008496,개봉1동주민센터,37.50035833333333,126.85108166666666,5
9008497,한진APT후문,37.483855,126.85395666666666,8
9008507,개봉사거리,37.497225,126.85583666666668,9
9008511,대원카센터,37.48515999999999,126.85465166666668,6
9008512,진성아파트,37.506996666666666,126.85498333333337,1
9008513,동양미래대학교.구로성심병원,37.500325,126.866505,1
9008514,워커힐팰리스,37.55005666666667,127.10961166666668,1
9008548,자양종합복지관앞,37.53246833333333,127.07544166666666,1
9008561,구로구청,37.49469166666667,126.88918333333336,3
9008567,덕성빌라,37.49113,126.85164000000002,2
9008575,한국수자원연구소,37.54396166666667,126.889605,1
9008634,정현부페,37.49957666666667,126.89799666666669,2
9008644,삼성래미안3차아파트,37.53015666666667,126.90729000000002,2
9008650,한국산업인력공단,37.52876333333334,126.90780833333336,2
9008653,삼성아파트.오목교아래,37.5234,126.88345833333332,1
9008655,인구보건복지협회.제일빌딩,37.526105,126.908835,5
9008658,대림포교원,37.49209666666666,126.90302833333332,1
9008662,대림1동새마을금고,37.49315833333333,126.904225,1
9008665,신동아아파트.관악고교,37.52166166666667,126.885255,2
9008667,e편한세상문래에듀플라츠,37.52039,126.88588333333334,5
9008686,근로복지공단서울남부지사,37.52145,126.91213333333332,7
9008688,삼성서울병원본관,37.48814,127.08439166666668,3
9008697,한강성심병원,37.52343166666667,126.91076666666667,3
9008698,문래역.홈플러스,37.52045333333333,126.89527,2
9008711,인구보건복지협회.호텔아벤트리,37.526255,126.90894666666668,2
9008714,교보생명,37.52064833333333,126.89273333333334,1
9008719,한국산업인력공단,37.52829666666666,126.90818666666668,5
9008723,대청초교삼거리,37.49323666666667,127.08637833333331,1
9008732,당산역.지하철2호선,37.534695000000006,126.90243833333334,1
9008764,영은교회,37.52516833333333,126.88892,2
9008767,문래자이아파트상가,37.516488333333335,126.89456166666666,1
9008771,노동부남부지청,37.524728333333336,126.89176,2
9008778,대신시장,37.51208833333333,126.91660166666666,7
9008785,문래자이후문,37.51683166666667,126.89865166666664,1
9008786,농협,37.51132166666666,126.913055,1
9008789,영등포구청.우리은행,37.52549,126.89672166666666,2
9008797,상계8동주민센터,37.66697333333333,127.05194333333333,1
9008814,도림동주민센터,37.50848666666666,126.89609166666666,6
9008820,도림교회,37.50921666666667,126.897405,4
9008832,교학사,37.46933,126.88620833333334,8
9008859,대륭테크노타운,37.46929833333333,126.88364,11
9008861,진도3차아파트,37.46866166666667,126.89374666666666,1
9008879,영순슈퍼,37.62649333333333,127.03459166666669,1
9008888,가산테라타워,37.47416,126.89028000000002,2
9008893,당진슈퍼,37.62552333333333,127.03270333333332,2
9008894,한진택배,37.47508666666667,126.88107833333332,10
9008912,삼성하이츠빌라,37.63681333333333,127.01100666666667,1
9008919,두산위브아파트정문,37.474963333333335,126.89368666666664,2
9008928,벽산디지털밸리6차,37.48564,126.87915333333332,2
9008933,가산동주민센터.금천글로벌센터,37.47613833333333,126.89352833333332,2
9008963,산기슭공원B,37.46397833333333,126.906815,2
9008967,삼익APT.금강APT,37.46278,126.90706,1
9008969,어울샘.동산중앙교회,37.45187833333333,126.91174333333332,1
9008983,한빛예술단,37.62947833333333,127.01626166666668,1
9008985,꿈의숲해링턴아파트101동앞,37.62007166666667,127.03330833333332,1
9008988,벽산6단지입구,37.44987833333333,126.91810166666669,1
9008991,독산고개입구,37.47706333333333,126.89852333333334,2
9009014,시흥모터스,37.470576666666666,126.88944166666668,1
9009047,호압사입구,37.451775,126.92059333333331,4
9009049,8번지입구,37.61378333333334,127.03783166666666,1
9009055,빅마켓,37.47011333333333,126.89543333333334,1
9009059,벽산아파트5단지,37.45005666666667,126.92101666666667,4
9009067,우방아파트.범일운수종점,37.44998333333333,126.91324333333333,3
9009108,시흥초등학교.시흥1동주민센터,37.453625,126.90361166666668,2
9009121,유창슈퍼,37.46860166666667,126.89249166666666,1
9009128,가산테라타워,37.474001666666666,126.88995,3
9009139,해찬아파트,37.46830666666666,126.907155,2
9009142,에이스하이엔드타워클래식,37.47358166666667,126.88931666666667,13
9009150,온누리아파트,37.47356666666667,126.88672333333334,9
9009175,문일고입구,37.451115,126.90173,1
9009193,독산역,37.46706833333334,126.889285,6
9009203,무지개아파트,37.45690333333334,126.89865666666668,2
9009223,독산한신코아.한신아파트,37.456625,126.88773,2
9009233,마포아트센터,37.54982666666667,126.94377833333334,1
9009236,서울해군호텔,37.50454333333333,126.91597833333331,3
9009245,이대역5번출구,37.555843333333335,126.94602666666668,1
9009261,병무청,37.506405,126.92168,2
9009269,삼창아파트,37.61822166666666,127.05967666666666,1
9009280,현대2.3차아파트,37.53266166666666,126.89693166666666,10
9009281,현대3차유원아파트,37.53198166666667,126.89731666666668,5
9009292,농협.대림2동주민센터,37.490856666666666,126.90143333333332,4
9009295,대림포교원,37.49249,126.90322833333332,4
9009297,대림1동새마을금고,37.493408333333335,126.90426833333336,6
9009299,대림1동주민센터,37.49514333333333,126.90620166666668,8
9009300,태양의집.썬프라자,37.49617,126.907375,11
9009306,구립복지관,37.498090000000005,126.90811666666666,3
9009310,현대6차아파트.거성아파트,37.53074166666667,126.89394833333331,1
9009319,대림3동주민센터,37.498133333333335,126.89837833333334,3
9009323,노동부남부지청,37.525423333333336,126.8909,5
9009325,대영초중고,37.50252833333333,126.90404666666667,2
9009327,정현부페,37.49944,126.89779500000002,2
9009332,대림요양병원,37.502575,126.89996,6
9009333,도림사거리,37.507135,126.90094666666668,4
9009342,도림새마을금고,37.50853166666666,126.89995333333331,7
9009348,월드컵파크4단지후문.JTBC,37.57785666666667,126.88994166666669,1
9009361,도림고가.동아에코빌,37.510171666666665,126.89885666666666,3
9009372,목동YMCA.서울에너지공사,37.539031666666666,126.88285833333332,4
9009376,목동한신청구아파트,37.54073,126.88039166666668,2
9009377,선유고등학교,37.53333,126.8946,1
9009379,건영아파트,37.50582333333333,126.90183666666664,9
9009390,대림프라자.사당3동주민센터,37.483806666666666,126.97437833333332,1
9009398,중앙대후문,37.50505,126.95354166666668,5
9009402,중대후문입구,37.50442666666667,126.95010833333332,9
9009403,중앙대중문,37.50662666666666,126.95727,1
9009411,목동사거리,37.53319833333333,126.86352166666666,1
9009425,중앙대병원,37.50771666666667,126.96074,1
9009521,덕성여대후문.효문중고교앞,37.652775,127.01722333333332,4
9009527,상도4동성문교회.상도어울마당,37.49915666666666,126.94010833333331,3
9009557,행복유치원,37.49617833333333,126.94082333333331,1
9009566,사자암,37.49382,126.93635333333334,1
9009579,김수영문학관,37.65943,127.02517166666668,3
9009586,청구아파트,37.65773166666667,127.02653666666666,1
9009600,쌍문동현대1차아파트,37.658071666666665,127.032395,1
9009603,금천구종합청사.금천구청역,37.456300000000006,126.89554666666666,1
9009605,시흥2동주민센터.동일여고,37.44996166666667,126.91401333333332,2
9009614,롯데캐슬1차서문.해가든아파트,37.460051666666665,126.89228666666668,2
9009616,금천현대아파트,37.46174666666666,126.89159333333332,1
9009621,난곡중학교,37.47708333333333,126.91101833333332,1
9009640,구립독산도서관,37.46726,126.907905,1
9009645,안천초등학교,37.457613333333335,126.88819666666669,6
9009658,흑석한강센트레빌2차.흑석자이,37.50221833333333,126.96033,6
9009660,은로초등학교,37.50333666666667,126.96081666666666,2
9009667,중앙대병원후문.흑석시장,37.50649666666666,126.96131166666667,1
9009674,중앙대병원,37.507531666666665,126.96135666666666,5
9009675,중앙대정문,37.50683333333333,126.958225,5
9009676,신동아관리사무소.영어마루도서관,37.50852666666666,126.94456166666666,1
9009677,신동아상가,37.50814666666667,126.946085,2
9009679,중앙대후문,37.50507,126.95398333333333,49
9009683,약수맨션.약수당약국,37.49825,126.94351666666668,6
9009684,상도역,37.50366666666666,126.94893166666668,5
9009686,상도노빌리티,37.50541833333333,126.94668666666666,2
9009687,동작하이슈퍼,37.49498833333334,126.93665166666666,2
9009688,상도역7호선,37.502945,126.94709166666668,1
9009693,안일약국,37.497815,126.93458666666666,3
9009694,뜨란채아파트101동,37.56588166666667,126.95882333333331,1
9009695,신동아리버파크,37.50672333333333,126.94771666666664,16
9009696,제일성민교회,37.49544,126.93734666666666,4
9009701,우성아파트,37.508375,126.94700666666668,5
9009704,궁동근린공원입구,37.56965666666667,126.92419666666667,1
9009708,강남교회.오거리,37.51030833333333,126.944845,4
9009712,건영아파트후문,37.50786,126.95152166666666,5
9009718,대방교회,37.504041666666666,126.923055,1
9009719,한신아파트,37.50879666666666,126.95129833333334,8
9009720,강현중학교.동작청소년문화의집,37.50288833333333,126.93449833333334,3
9009723,하이스트학원.종로학원,37.524815,126.86940333333332,290
9009724,성대시장,37.50008166666667,126.93229833333336,1
9009733,극동아파트,37.511155,126.95125000000002,1
9009734,상도4동성문교회.상도어울마당,37.49918666666667,126.94003333333332,2
9009736,본동시장,37.51227666666667,126.95200833333335,1
9009737,더크는킨더어린이집,37.49981,126.94069833333332,2
9009738,현명약국,37.504538333333336,126.93650666666666,3
9009741,7호선장승배기역5번출구,37.50514666666666,126.93898333333333,2
9009744,장승배기역4번출구,37.50449666666667,126.93761333333332,3
9009749,신트리아파트,37.5129,126.85413833333332,53
9009751,신트리아파트,37.51303166666666,126.853865,196
9009753,정랑고개.양천벤처타운,37.51171,126.84987,83
9009763,목동14단지상가,37.51471166666667,126.87189166666668,3
9009765,양천구청역,37.512615,126.86534166666668,24
9009767,양천구청역,37.51287166666667,126.86660833333332,70
9009770,현대홈타운아파트,37.61203166666667,126.933305,1
9009782,삼성래미안.동작청소년문화의집,37.50562166666667,126.93481166666668,8
9009786,자이아파트정문앞,37.48933666666667,126.962795,1
9009798,GS편의점.제일영광교회,37.60397,126.90897833333332,1
9009799,사회복지관앞,37.50598333333333,126.93311833333334,1
9009806,신동아아파트,37.49004166666667,126.97654833333333,2
9009814,대방목욕탕,37.50693666666667,126.93224333333336,2
9009826,구로보건소,37.50023,126.88916666666668,2
9009835,남부교회,37.50925333333333,126.93215,1
9009838,양지빌라,37.62857833333333,126.914925,1
9009841,구로역.구로기계공구상가,37.50346666666667,126.87901166666668,43
9009846,삼호APT.오네뜨아파트,37.486583333333336,126.96563166666668,1
9009865,덕의초등학교,37.50619166666667,126.85840666666668,3
9009866,고척근린공원.고척도서관,37.50465666666666,126.85446833333332,3
9009867,세곡초등학교,37.50323166666667,126.85062333333332,13
9009885,개봉푸르지오아파트,37.502163333333336,126.84785666666669,1
9009893,삼일공원,37.487010000000005,126.97399833333333,1
9009896,상도2동주민센터,37.50514,126.94178666666669,1
9009904,사당솔밭도서관,37.48347666666667,126.96708333333332,2
9009907,연세중앙교회,37.49335333333333,126.835935,20
9009910,갈현1동주민센터,37.62349,126.91718166666666,1
9009913,오류2동주민센터,37.488886666666666,126.83968166666666,4
9009926,오류2동새마을금고,37.49062,126.840575,13
9009938,동작고등학교,37.48164333333333,126.96642500000002,1
9009960,수궁동주민센터,37.49465166666666,126.83086666666668,1
9009961,수궁119안전센터,37.49679833333333,126.82942333333334,28
9010030,롯데백화점,37.490480000000005,126.92448833333334,2
9010036,하나은행연희동지점,37.56704666666667,126.93122166666666,2
9010039,삼성그린빌,37.586935,126.93256666666666,4
9010049,동원빌라,37.5872,126.933315,2
9010052,동성교회,37.59418,126.94948166666668,1
9010053,관악드림타운2단지,37.491985,126.94694,2
9010066,남부여성발전센터앞,37.46264,126.90531833333334,1
9010080,우성아파트103동,37.486175,126.95927833333332,4
9010089,구암어린이집앞,37.491005,126.94760333333332,1
9010119,성락교회,37.504583333333336,126.90258666666664,9
9010125,우성5차아파트,37.50733833333334,126.90303333333334,1
9010133,방앗간,37.48995166666667,126.946085,3
9010134,경기대후문,37.56403666666667,126.96166999999998,4
9010150,모래내시장,37.56911166666666,126.91562166666668,1
9010157,서울대입구역2호선,37.482533333333336,126.95381666666664,1
9010163,현대3차성원아파트,37.50429333333333,126.89661666666667,2
9010165,대림3동사거리.명지춘혜병원,37.50051666666666,126.89762666666664,12
9010166,사천교,37.56809,126.91812166666664,2
9010173,현대시장,37.487136666666665,126.94699333333334,9
9010187,두산아파트입구,37.48482666666666,126.94685166666667,2
9010199,보명사.법화사,37.476105,126.92485333333336,2
9010202,한국예술원,37.56126,126.96189666666666,1
9010242,현대아파트후문,37.47525,126.93049333333332,7
9010300,빙수골공영주차장,37.49535333333333,126.93204166666668,1
9010306,노량진한국법학교육원,37.51239833333333,126.94431833333334,1
9010307,노량진신한은행,37.51220666666666,126.94423833333332,1
9010320,보라매공원,37.49476833333333,126.91823833333336,1
9010323,신대방우성아파트앞,37.49341166666667,126.91034,1
9010326,방범초소,37.49433666666666,126.94367666666668,1
9010368,동부아파트,37.481361666666665,126.92824333333334,4
9010376,홍은초등학교.간호대입구,37.59679166666667,126.94840833333336,1
9010378,서서울농협홍은지점.동신병원,37.580081666666665,126.93546833333332,1
9010382,간호대정문,37.59731333333333,126.94713500000002,1
9010384,서강약국,37.47953,126.928035,5
9010385,중앙여고,37.562475,126.95560166666668,2
9010392,동산교회,37.47888833333333,126.929935,1
9010394,추계초등학교,37.56373666666666,126.95427666666669,1
9010399,포방시장,37.599408333333336,126.948525,3
9010406,동인약국.인헌중고입구,37.47193666666667,126.96686666666668,1
9010408,국회단지입구,37.48658666666667,126.939435,2
9010412,힐스테이트신촌.신촌푸르지오1단지후문,37.560896666666665,126.95155,1
9010414,호박골다리,37.59813833333333,126.94688333333332,2
9010416,초원약국,37.55985666666666,126.949875,1
9010418,풍림.극동아파트,37.603515,126.94951666666664,1
9010420,경천교회,37.48798833333333,126.94056666666664,4
9010423,서림동주민센터,37.47489666666667,126.93497333333336,1
9010424,인수당약국,37.470508333333335,126.96782166666664,1
9010425,산성교회,37.488641666666666,126.94161166666666,6
9010437,삼호아파트.천연동주민센터,37.57046166666667,126.96004,1
9010438,현대아파트109동,37.474871666666665,126.93331166666668,5
9010440,서울관광고등학교,37.48909166666667,126.94198666666668,8
9010443,난우초등학교,37.47654666666666,126.91723166666668,1
9010444,현대아파트106동,37.47515,126.93251333333336,4
9010446,세진아파트,37.46967,126.96600833333332,1
9010450,수정슈퍼,37.48961333333333,126.94215166666666,2
9010452,공동기기원,37.45513,126.95453333333334,2
9010458,난곡터널,37.47827666666667,126.91901666666666,1
9010462,종합시장.세이브마트,37.47430833333333,126.91863666666669,3
9010465,서울대벤처타운역.삼성동시장입구,37.47172333333333,126.93305,3
9010482,만물슈퍼,37.49106666666667,126.94185666666664,7
9010489,삼성동시장,37.46915333333333,126.93147166666668,6
9010491,남강중고등학교입구,37.47413166666667,126.92146166666669,4
9010499,삼성전자,37.46790166666666,126.93109333333332,1
9010503,제일교회입구,37.47450833333333,126.92214333333337,2
9010504,서울융합과학교육원,37.469566666666665,126.95799,3
9010506,두영아파트,37.47434666666666,126.91366333333332,1
9010508,충남슈퍼,37.47491,126.92286666666664,3
9010511,광신고등학교.주공1단지,37.465588333333336,126.92687333333332,6
9010513,한마음슈퍼,37.47529333333333,126.92356333333332,4
9010519,쌍용아파트후문,37.47277999999999,126.91168333333331,1
9010521,201동.동신교회,37.46426,126.92587666666668,3
9010525,군인아파트,37.46895333333334,126.96876833333332,1
9010535,3단지종합상가,37.463321666666666,126.92667833333334,3
9010537,보명사.법화사,37.47602333333334,126.92487333333332,3
9010538,가족생활동,37.46636,126.95768333333332,1
9010539,삼성산주공307동앞,37.46187666666666,126.92731333333334,1
9010555,삼익아파트입구,37.54994833333333,126.93560666666666,1
9010556,대학원생활관,37.46202166666667,126.956795,3
9010560,기숙사삼거리,37.46046333333334,126.95676333333334,5
9010561,코오롱아파트104동앞,37.562305,126.92195333333332,1
9010565,제2파워플랜트,37.449125,126.94965333333332,1
9010574,코오롱아파트사거리,37.563045,126.92136666666666,1
9010575,신일약국,37.556061666666665,126.962635,1
9010587,경성고교입구,37.560098333333336,126.91662999999998,2
9010603,마포FM,37.561040000000006,126.91773166666664,3
9010604,서원치안센터.건강보험관악지사,37.482036666666666,126.92917333333337,2
9010609,노천강당,37.45885333333333,126.95533166666668,13
9010612,성원아파트,37.54721333333334,126.93719833333334,1
9010637,염리삼성아파트,37.548535,126.94752333333332,2
9010639,서초동삼성아파트,37.48854166666667,127.00899166666667,2
9010648,비뉴,37.56405166666666,126.92499,1
9010653,일성여자중고등학교,37.54891666666666,126.94849666666666,9
9010657,경성중고후문,37.56440166666666,126.92026166666668,1
9010662,서초소방서,37.49834,126.99261,5
9010674,마포현대아파트,37.54882,126.94917833333332,1
9010676,경의선숲길공원입구,37.56590666666667,126.91901333333333,3
9010678,환일고등학교,37.55460333333333,126.96084,3
9010679,예술의전당,37.48042,127.01334166666666,2
9010694,네이처힐3.4단지,37.46535166666667,127.02614333333334,1
9010700,우면주공아파트.양재1동주민센터,37.47078166666667,127.02614333333334,5
9010707,공덕삼성3차아파트후문,37.549205,126.95119833333337,1
9010709,우면주공아파트.우면한라아파트,37.47074666666666,127.0257,4
9010719,동덕여중고,37.474223333333335,126.99247666666666,7
9010737,서초성당,37.49319,127.021285,1
9010745,이수중앙시장,37.49219666666667,126.988945,2
9010747,한강타운.우성아파트16동앞,37.53598333333333,126.94952166666666,1
9010770,양재역7번출구.프라자약국,37.48372666666667,127.03524166666666,2
9010790,서강유치원,37.552038333333336,126.92796833333333,2
9010793,한국컴퓨터,37.54497333333334,126.94493333333334,1
9010794,대림약국,37.490495,127.02088833333332,4
9010795,반포래미안아이파크아파트,37.501005,127.01213166666666,2
9010809,대흥태영아파트,37.54598333333333,126.94309166666666,1
9010828,신석초등학교,37.54340833333333,126.93878666666666,3
9010867,복정역환승주차장,37.47072833333333,127.12814333333333,1
9010880,장자터빌딩,37.485185,126.99042333333334,6
9010881,서교푸르지오아파트,37.55365666666667,126.92319666666666,3
9010883,신수현대아파트.래미안웰스트림,37.543835,126.93692833333334,5
9010891,상문고등학교,37.48220833333333,127.00466666666668,2
9010900,홍대정문,37.55309333333333,126.92394666666664,7
9010902,한국출판콘텐츠센터,37.544785000000005,126.93555666666668,1
9010917,삼환아파트,37.4801,127.00569500000002,5
9010936,남서울힐스테이트.국립전통예술고,37.44681,126.90337999999998,1
9010938,성서초등학교,37.55871666666667,126.91284333333331,1
9010949,효성빌라,37.496675,126.99833166666669,2
9010950,경성중고사거리,37.56066666666666,126.91615333333333,1
9010957,방배빌딩.방배아트힐아파트정문,37.478355,127.00654166666666,2
9010958,성미약수터,37.56232,126.91465166666669,1
9010974,우성아파트3동,37.53640333333333,126.94739666666668,2
9010975,하모니마트,37.552545,126.90614,4
9010981,중동초등학교,37.56660333333333,126.91069166666666,1
9010982,신한은행서교동금융센터점,37.55738333333333,126.91839833333331,2
9010985,망원파출소.롯데장학관,37.55372333333333,126.90264833333336,5
9010991,성산시영아파트,37.569986666666665,126.90367,2
9010995,망원유수지.마포구민체육센터,37.55601,126.89924666666666,17
9011009,매헌시민의숲,37.47296666666667,127.03854666666666,1
9011015,동교초등학교,37.55712833333334,126.90163166666667,1
9011039,망원동사거리,37.557386666666666,126.904715,1
9011050,서울지방조달청.서울성모병원,37.49952666666666,127.00396166666664,1
9011082,방배누리시아웨딩홀,37.478966666666665,126.99922999999998,2
9011094,서초유스센터,37.486250000000005,127.01023833333332,2
9011097,교대역6번출구,37.49422666666667,127.01375000000002,1
9011107,파이낸셜뉴스.현대렉시온오피스텔,37.49100166666666,127.03073166666668,2
9011112,극동아파트정문,37.595461666666665,127.03436333333332,1
9011118,교육개발원입구사거리,37.47828333333334,127.03944333333332,2
9011125,현대캐피탈,37.479785,127.041075,2
9011132,원불교,37.48148833333333,127.04267333333334,1
9011134,방배열린문화센터(방배4동주민센터),37.49044666666667,126.99212166666666,1
9011141,HCN서초방송,37.48236666666666,127.012115,3
9011159,롯데캐슬헤론아파트,37.49737833333334,126.98534833333332,1
9011181,카페골목입구,37.49154333333333,126.9873,5
9011188,불교TV.서초어린이집,37.47453,127.00021666666667,16
9011189,구룡사거리,37.47408833333333,127.04819,1
9011194,개운중학교,37.59422166666666,127.02490333333331,1
9011195,서울고사거리,37.48327666666667,127.00435166666666,5
9011204,더미켈란아파트,37.48561,127.00415666666667,8
9011205,서울성모병원.서울지방조달청,37.500391666666665,127.00410166666668,1
9011210,고려대이공대,37.58620666666666,127.02504833333332,2
9011248,한진207동앞,37.59634833333334,127.01066333333334,5
9011254,한신105동앞,37.592565,127.00906833333332,1
9011267,고려대안암학사,37.59116166666667,127.03033333333332,1
9011268,쌍다리,37.59346833333333,126.99587666666666,1
9011280,래미안609동앞,37.60657166666667,127.02181833333334,1
9011285,진성학원앞,37.48529833333334,126.85630833333336,1
9011287,오렌지마트,37.611395,127.00937166666668,1
9011290,철산주공10단지,37.48433333333333,126.86728333333332,1
9011305,북정마을삼거리,37.59258166666667,126.99259333333332,1
9011307,성북세무서앞,37.58791833333333,127.01049333333334,2
9011317,하안주공13단지,37.46014,126.88509166666668,8
9011329,현충근린공원,37.48569,126.86598666666666,1
9011334,수락리버시티2단지정문,37.690255,127.05332666666666,2
9011336,한성대입구사거리,37.58589833333333,127.01092833333333,2
9011353,동구고등학교후문,37.593705,127.00841833333334,1
9011357,태광빌라,37.61224666666667,127.04393,1
9011362,한양슈퍼앞,37.58363166666666,127.01107666666668,1
9011366,우리랜드사우나,37.61674166666667,127.056125,1
9011367,대우APT211동앞,37.613075,127.01691833333334,3
9011382,현대백화점별관주차장,37.60759,127.02909833333334,1
9011384,낙산삼거리,37.58030833333333,127.01037999999998,1
9011393,한신301동앞,37.596250000000005,127.00900333333333,3
9011394,한신103동앞,37.59206166666667,127.00821333333332,1
9011404,창신쌍용2단지.한성대후문,37.58144,127.01273166666668,8
9011409,브라운스톤,37.59933166666666,127.01767666666667,2
9011411,명신초.삼선푸르지오.힐스테이트,37.582301666666666,127.0146,2
9011418,쌍용APT,37.600055,127.01641166666668,3
9011429,정든마을,37.60954,127.007405,1
9011430,월곡초등학교후문,37.611401666666666,127.04546,1
9011461,구로우체국.이펜하우스3단지후문,37.48189333333333,126.84214833333333,1
9011470,경복궁역,37.57711333333334,126.97248333333332,2
9011471,우성아파트사거리,37.49370833333333,127.02944666666666,1
9011474,법련사,37.57662666666667,126.97959166666666,5
9011483,독립문역3번출구,37.57292,126.95975,4
9011484,신학대학교총회본부,37.57402166666667,126.96347333333333,1
9011486,안국역2번출구앞,37.57721333333333,126.98612,1
9011501,국민생활관,37.589655,126.999265,1
9011504,성균관대학교,37.58850333333333,126.99001166666667,9
9011545,효창공원후문,37.54714666666666,126.96092666666668,16
9011556,용산성당.현대홈타운,37.537655,126.95316666666668,3
9011611,언남중고교,37.47204,127.0457,1
9011656,강변역A,37.53598833333333,127.09383333333332,1
9011667,강남역.삼성전자,37.49705666666667,127.02787166666668,1
9011719,한신휴플러스정문,37.57277833333333,127.04506,2
9011737,경희대의료원,37.59412666666666,127.05231166666664,39
9011738,경희대입구,37.59159833333333,127.05277833333334,1
9011744,삼육서울병원,37.590338333333335,127.062215,1
9011779,삼선푸르지오APT앞,37.58515833333333,127.01357333333333,2
9011782,스카이프라자앞.111동앞,37.59454166666667,127.01042333333336,1
9011787,한성대정문,37.58260333333333,127.01128666666666,3
9011842,종암아이파크2차후문,37.59791333333333,127.03190833333336,1
9011947,강남역.서초초교앞,37.49983666666667,127.0265,1
9011964,경기푸른미래관,37.64965666666667,127.02203666666668,1
9012173,경남아파트.북아현119안전센터,37.56081666666667,126.95601333333336,1
9012174,북아현삼거리,37.56484,126.953015,5
9012176,금화장오거리,37.5645,126.95933,5
9012186,연대앞.세브란스병원,37.56029333333333,126.93559166666668,13
9012188,궁동근린공원회관,37.57098833333334,126.92535333333332,1
9012201,국민은행,37.56781,126.93181833333334,4
9012245,남가좌동아이파크후문,37.574533333333335,126.920585,1
9012249,만물사부동산,37.55542833333333,126.96076666666669,1
9012254,한겨레신문사,37.547245,126.95899666666668,9
9012264,도화현대1차아파트단지내,37.53978333333334,126.95459,4
9012270,대흥역사거리,37.54817666666667,126.94228833333334,1
9012307,성원아파트,37.556576666666665,126.90160333333333,1
9012312,화평교회,37.55451,126.90120833333334,1
9012314,마포한강아이파크아파트,37.55267833333333,126.904185,8
9012315,화평교회,37.55463666666667,126.90130666666668,10
9012318,마포16번종점,37.56096333333333,126.89894833333334,1
9012322,경성중고.홍익디자인고,37.561965,126.91926666666669,3
9012327,경성중고사거리,37.56068333333334,126.915815,1
9012350,목2동주민센터,37.546175,126.87138166666666,50
9012353,롯데캐슬아파트.목3동시장,37.54810833333333,126.86704666666668,2
9012361,목동프라자,37.519461666666665,126.85938666666668,308
9012363,신정1동주민센터,37.51843833333333,126.85441,4
9012367,남부터미널.기쁨병원,37.481935,127.017795,2
9012375,삼천리아파트,37.55617666666667,126.86983333333336,3
9012384,등촌3동성당사거리,37.558998333333335,126.84567833333334,11
9012385,등촌동주공9단지,37.56294333333334,126.84974166666667,7
9012387,등촌동주공8단지,37.56213833333334,126.851415,22
9012395,서초경찰서,37.49574166666666,127.006005,1
9012402,대영마트,37.54063,126.85110000000002,32
9012404,대통마트,37.53494333333333,126.85614666666667,14
9012424,공원앞,37.55938833333333,126.84176333333336,3
9012425,발산역.NC백화점,37.55973166666667,126.83940666666668,8
9012426,마곡수명산파크3단지.4단지,37.55176666666667,126.82531666666668,3
9012427,서울자동차학원,37.54694833333333,126.82161666666669,1
9012430,발산초등학교,37.549661666666665,126.83191833333332,13
9012431,마곡수명산파크5단지.6단지,37.55151833333333,126.82544,24
9012432,송화시장,37.547938333333335,126.835335,3
9012435,우장산월드메르디앙아파트,37.554766666666666,126.83814333333332,2
9012436,강서노인회관,37.55453833333333,126.83953833333337,18
9012437,우장산월드메르디앙아파트,37.554701666666666,126.83797666666666,10
9012438,강서농수산물도매시장,37.55349833333333,126.81810333333333,3
9012449,동아1차아파트102동,37.51081833333333,126.88413166666666,1
9012454,항아리,37.498755,126.886415,3
9012457,동구로새마을금고,37.49111333333334,126.89215833333334,1
9012461,경남1차.중앙하이츠아파트,37.50537833333333,126.86304833333334,1
9012462,마젤란아파트.예인학원앞,37.504465,126.86342,1
9012463,세양청마루아파트,37.506755,126.86241666666668,1
9012470,개봉1치안센터,37.50334833333333,126.84675833333334,21
9012475,경북슈퍼마켓,37.48811,126.85691666666668,2
9012478,개봉사거리,37.49746833333334,126.85588833333334,1
9012482,개봉역,37.49526166666667,126.85872166666668,3
9012483,개봉역,37.49508,126.85878833333332,3
9012508,한일유엔아이APT,37.48560666666666,126.87599166666664,1
9012514,대륭테크노2차.12차,37.468915,126.88475833333332,1
9012517,독산역,37.46604666666666,126.889825,1
9012521,안천중학교,37.45865666666667,126.88734166666669,2
9012525,시흥모터스,37.470418333333335,126.88917166666668,1
9012530,하안주공14단지,37.459345,126.88576333333334,1
9012546,시흥유통상가.금천고,37.44324833333334,126.90352666666668,1
