승차정류장ID,승차정류장명,위도_x,경도_x,승객수
73932,오정구청입구.덕산고등학교,37.531855,126.79013333333332,40
73936,강서구청소년상담복지센터,37.54019166666667,126.83556,94
73938,화곡본동시장,37.54331333333334,126.84318833333332,4
73939,한국폴리텍1.서울강서대학교,37.546081666666666,126.845255,3
73949,우장초등학교,37.55042,126.84821666666669,1018
73950,한국폴리텍1.서울강서대학교,37.54586333333334,126.84474,1070
73952,화곡역7번출구(B),37.54087166666667,126.83700500000002,2461
73953,화곡푸르지오,37.54017,126.83445166666668,615
73983,청담동주민센터,37.524615,127.04933166666666,2
73986,잠원한신아파트,37.516795,127.00983999999998,1
73987,잠원성당.아크로리버뷰아파트,37.51368333333333,127.006645,2
74012,청담동주민센터,37.52452166666667,127.05134833333337,13
74029,63빌딩.가톨릭대학교여의도성모병원,37.51919333333333,126.93763666666668,65
74031,여의나루역,37.52743833333333,126.93199666666666,1
74188,은평연세병원,37.61474,126.91773833333332,9
74195,DMC래미안e.편한세상2.4단지,37.57672166666667,126.91106333333332,1
74197,DMC파크뷰자이,37.573861666666666,126.91623333333334,8
74203,신화병원,37.52483666666667,126.90553666666668,14
74421,불광초등학교,37.611581666666666,126.93051833333332,1
74423,정원여중.스위스그랜드호텔,37.58766166666667,126.93526,11
74426,서대문자연사박물관입구,37.575228333333335,126.93524333333336,7
74427,한성화교중고교.서대문소방서,37.572455,126.93523833333332,5
74429,연희교차로,37.56594666666667,126.93003500000002,11
74432,연희교차로,37.5657,126.93016333333335,1
74577,서울대벤처타운역1번출구,37.47325666666666,126.93369166666668,13
74591,일성아파트,37.608873333333335,126.972925,2
74596,서울여자간호대학교.홍은초등학교,37.59567666666667,126.948715,10
74604,KBS별관,37.51919166666666,126.931585,87
74612,서울여자간호대학교.홍은초등학교,37.59614,126.94925,16
74668,전곡시장앞,37.57736333333333,127.06783666666666,1
74669,답십리촬영소.우성그린아파트,37.57419,127.06685166666666,2
74678,촬영소사거리.동답초등학교,37.57264166666666,127.06521166666668,1
74681,국민대학교앞,37.61080833333333,126.99464333333331,47
74700,혜화동로터리.여운형활동터,37.58624333333333,127.00174333333334,2
74707,우이초등학교후문,37.63844,127.01357166666666,1
74745,도봉소방서.방학역남부,37.66619,127.04281333333331,1
74841,신곡현대아파트,37.73705833333334,127.07041499999998,1
74879,래미안블레스티지아파트,37.48065166666667,127.06321666666666,2
74884,신동중학교,37.51563333333333,127.01325333333334,1
74913,보라매역.동작세무서,37.49897333333333,126.92028333333334,2
74914,보라매공원,37.49706166666667,126.91638333333334,2
74915,경남아너스빌아파트,37.49563666666666,126.91158333333333,11
74918,금천우체국.독산1동주민센터,37.470191666666665,126.89778666666668,55
74922,박미삼거리.국립전통예술중고,37.44906666666667,126.90266333333332,1
74923,시흥유통센터,37.44095833333333,126.90336833333336,1
74926,시흥유통센터,37.44019,126.90362166666668,12
74927,박미삼거리.국립전통예술중고,37.44792333333333,126.903235,7
74931,금천우체국,37.46897833333333,126.89802833333331,21
74934,신대방현대아파트,37.49528166666666,126.91147833333336,8
74935,보라매공원,37.49689833333333,126.91622166666666,8
74947,영등포역,37.51656666666667,126.90706,117
74968,영등포역,37.51706,126.909045,11
74984,방화동도시개발11단지,37.57085166666666,126.80420166666666,4
74991,시범아파트.대교아파트,37.521031666666666,126.93442833333332,46
74992,KBS,37.52465333333334,126.91811166666666,3
74993,유진투자증권,37.525531666666666,126.92698833333334,1
75001,남가좌현대아파트,37.575025,126.92180666666668,2
75002,명지대사거리,37.57737833333333,126.92098166666668,1
75003,명지대사거리.우리은행,37.57743166666667,126.92258333333332,4
75076,이수역10번출구,37.48489666666667,126.98024166666669,1
75078,남성역골목시장,37.483805,126.97301333333334,2
75080,사당중학교,37.486621666666665,126.96820333333332,2
75081,총신대,37.48877333333333,126.96614166666669,8
75082,숭실대별관앞,37.49498333333334,126.959895,1
75087,사당5치안센터,37.489045,126.96572166666668,1
75088,총신대,37.48786333333333,126.96647666666668,4
75089,사당중학교,37.486355,126.968275,1
75091,남성역골목시장,37.48367666666666,126.97278166666668,1
75093,이수역9번출구,37.484445,126.979895,1
75128,뚝섬서울숲,37.54567166666666,127.03639666666668,1
75136,성수대교남단.현대아파트,37.52999,127.034085,4
75141,국민은행압구정종합금융센터,37.52308833333333,127.02804333333331,5
75143,가야메디컬센터,37.49328833333333,126.98992666666666,1
75149,내방역2번출구,37.48688166666667,126.99435833333334,2
75150,방배열린문화센터(방배4동주민센터),37.490455,126.99209166666668,3
75151,방배사이길,37.49332833333334,126.99027666666667,9
75158,동대문중학교,37.57501333333333,127.053755,4
75170,농협앞,37.524008333333335,127.044425,1
75179,마장동금호아파트,37.56310166666666,127.041865,1
75184,현대백화점,37.60832833333333,127.02929166666668,2
75189,밤나무골시장,37.609515,127.03573333333334,1
75194,텐즈힐아파트.청계벽산아파트,37.567955,127.03004,2
75196,왕십리교회,37.56663,127.02367833333334,1
75201,서울시동부병원,37.57611666666666,127.03069666666669,2
75206,월곡1동주민센터,37.61033,127.03562166666669,3
75209,서울다원학교.한용운활동터,37.59450666666667,126.99181666666668,2
75213,홍익대부속중고등학교입구,37.59327,127.00065,1
75269,새장골유래비,37.620465,126.92432333333332,2
75274,구기터널.삼성출판박물관,37.60831833333334,126.95641166666668,3
75289,서초구청,37.484276666666666,127.03074833333334,1
75290,서울시인재개발원입구,37.48310833333333,127.02222166666668,4
75292,서초동예술의전당,37.47969333333333,127.01073333333332,16
75293,방배동래미안아트힐.국립국악원,37.47750333333333,127.00630166666666,10
75301,방배그랑자이아파트,37.47725333333334,127.00028333333331,1
75302,방배동래미안아트힐.국립국악원,37.477275,127.006845,3
75308,대림아파트,37.51685666666666,126.88927166666666,3
75309,문래동국화아파트,37.515825,126.89143666666664,2
75314,현대아파트후문,37.52192,126.878225,5
75315,현대아파트정문,37.51978999999999,126.87741,22
75316,삼성아파트후문,37.51813166666667,126.87715666666666,47
75317,삼성아파트정문,37.51633833333334,126.87693833333331,82
75318,목동14단지C상가앞,37.514046666666665,126.87417666666668,96
75319,목동14단지관리사무소앞,37.51483833333334,126.87173833333333,52
75325,강서초등학교,37.522025,126.841675,1602
75332,화원중학교,37.537976666666665,126.84043333333332,240
75336,양서중학교,37.53154833333333,126.830955,860
75340,강서초등학교,37.52187833333333,126.84193166666668,711
75346,신목초등학교입구,37.517335,126.87084166666666,13
75347,목동14단지관리사무소앞,37.515141666666665,126.87221333333332,53
75356,문래동시점,37.51554833333333,126.88670833333332,10
75357,신월동남부주유소,37.51939166666667,126.83858333333336,1125
75363,동아불암아파트,37.66610833333333,127.07778833333332,2
75409,장위동원천주유소,37.61469833333333,127.05257166666668,2
75410,장위2동주민센터,37.61212166666667,127.05556166666663,1
75420,회기동현대아파트,37.58911333333333,127.05446,2
75421,신당동떡볶이타운.중구여성플라자,37.56279833333333,127.015095,10
75435,강남을지병원,37.51846666666667,127.02877833333332,1
75446,한국예술종합학교,37.605761666666666,127.06201666666666,1
75465,혜화역.서울연극센터(장면총리가옥),37.584028333333336,127.00138333333334,14
75466,방송통신대.이화장,37.57778833333334,127.00197666666666,6
75470,한국산업인력공단서울지역본부,37.58375,127.07296999999998,2
75476,구민회관앞,37.566386666666666,127.07394333333336,1
75486,장안사거리,37.572585,127.07033833333335,1
75514,롯데캐슬노블레스,37.57561,127.04851166666668,1
75576,왕십리자이.신당현대아파트,37.56084666666666,127.02362999999998,1
75578,벽산아파트,37.55564833333334,127.02562666666668,1
75580,무학여고,37.55836333333333,127.03302833333332,1
75581,행당역,37.557071666666666,127.02870166666668,1
75643,시립서북병원세현교회앞,37.60592333333333,126.910465,1
75690,강신중학교,37.51586333333333,126.83980833333332,13
75777,언남고포이성당앞,37.47213333333333,127.04589166666668,2
75778,소방서앞,37.47004666666667,127.04189333333332,1
75786,옛골,37.43094666666666,127.07043833333334,2
75811,여의도순복음교회,37.52999833333333,126.92414166666669,7
75837,하안버스공영차고지,37.459338333333335,126.87437166666663,6
75840,하안사거리.7단지,37.46181333333333,126.88050666666668,3
75850,디지털3단지사거리,37.475876666666665,126.88133833333336,6
75863,구로2동성당,37.49961833333334,126.882385,1
75866,구로4동우체국.고대구로병원정문,37.48986,126.88409500000002,13
75874,철산센트럴푸르지오,37.47245166666666,126.86756333333332,1
75892,철산9단지우체국앞,37.48120666666667,126.87104166666668,1
75893,철산동13단지후문앞,37.48065,126.872465,3
75894,철산주공12단지,37.47681666666666,126.87438166666668,2
75898,철산주공8단지,37.48077666666666,126.86818166666666,1
75910,경남아파트,37.45357166666667,126.90623666666669,13
75917,독산동성당앞,37.46966666666666,126.90272333333333,15
75919,독산동남문시장,37.473335,126.90339166666666,7
75920,독산3동주민센터,37.47591666666666,126.90364666666667,25
75921,모두의학교.금천문화예술정보학교,37.47878666666666,126.90392500000002,2
75927,영등포농협.신길2동새마을금고,37.51137666666667,126.91317666666669,72
75944,황외과앞,37.53095833333334,126.83782,6
75953,노온사동차고지,37.441695,126.83858833333332,4
75961,호봉골,37.4184,126.87999166666664,1
75962,무의공이순신장군묘,37.421205,126.88155333333334,2
75967,광명시여성비전센터,37.43560833333333,126.87957,1
75982,남영역,37.54062166666667,126.97068,1
75986,용산전자상가.전자랜드,37.53305833333333,126.95833833333332,21
75987,원효대교북단,37.532135,126.95560666666668,23
76011,신도초중교입구.한국고전번역원,37.63148666666667,126.92533666666668,2
76014,은진초교입구.은뜨락도서관,37.63076,126.9208,1
76015,은평구민체육센터앞,37.63142166666667,126.92256833333334,2
76021,제각말5단지.은평뉴타운도서관,37.63676,126.93435666666667,3
76069,고덕자이,37.55147166666666,127.17251166666668,1
76070,강동첨단업무단지.상일여고입구,37.54876,127.173045,2
76195,현대아이파크1차후문,37.661125,127.11921666666667,1
76205,태릉,37.63046,127.09825833333336,1
76283,디지털3단지.(주)로옴코리아,37.47961166666666,126.88022,528
76285,에이스하이엔드타워5차,37.48570166666666,126.87931666666668,274
76295,가산동기점,37.48523333333333,126.87528,3
76333,트럭터미널주유소앞,37.50913833333333,126.84149166666666,23
76345,한신아파트.선유도역,37.53835,126.89323,311
76423,구암초등학교,37.48929833333333,126.94617333333332,5
76424,경향렉스빌.롯데캐슬비엔,37.495865,126.942895,8
76425,상도4동약수맨션,37.49794333333333,126.94354833333334,3
76426,신상도초등학교,37.499431666666666,126.94366666666669,5
76433,은천동벽산블루밍아파트105동,37.489405000000005,126.94586833333332,1
76437,중부운수앞(가상),37.52426166666667,126.83127166666668,708
76440,신월시영아파트중문,37.51908333333333,126.83657999999998,241
76442,우리은행신정동지점,37.521705,126.859385,5
76444,서울남부지방법원.서울남부지방검찰청,37.522145,126.86341333333333,2
76447,한신아파트.선유도역,37.53803666666667,126.89327833333331,4
76448,목1동주민센터,37.52980166666667,126.87358,694
76450,서울남부지방법원.서울남부지방검찰청,37.52253,126.864355,678
76452,우리은행신정동지점,37.521901666666665,126.85871,1428
76453,신정4동경서농협,37.521515,126.85517166666664,757
76525,대일관광고.푸른마을3단지,37.51118,126.83622166666667,175
76527,신월문화체육센터,37.52051333333333,126.83687833333332,25
76587,서초아트자이아파트,37.485861666666665,127.01084166666666,4
76591,서초유스센터.서초아트자이,37.48546833333333,127.01047666666666,3
76621,삼익아파트앞,37.462545,126.909455,2
76788,뚝섬역5번출구,37.546481666666665,127.04927166666668,1
76806,해오름식당,37.500908333333335,126.89948,1
76809,우리은행,37.497463333333336,126.90325833333333,1
76821,성원아파트.한국상하수도협회,37.50257666666666,126.896755,2
76859,창동.신창시장,37.638850000000005,127.038475,1
77088,목동아파트1434동앞,37.515655,126.871975,4
77183,서울시품질시험소한국교원단체총연합회,37.46700166666667,127.027485,2
77243,성북생태체험관,37.620221666666666,127.00649833333334,1
77254,서경대정문.대일외고,37.61312833333333,127.01302499999998,1
77256,길원초등학교입구,37.61050166666666,127.01440666666667,1
77287,중계주공6단지상가,37.64814666666667,127.07945833333332,1
77296,남산서울타워,37.55101666666667,126.99119666666664,8
77898,남산북측순환로입구,37.55072666666667,126.9988,1
78859,신대방역,37.48667,126.91269333333334,1
